City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
523,Benjamin Constant,BR,2021-11-28 01:22:01,-4.3831,-70.0311,75.33,89,100,2.57,overcast clouds
524,Valdivia,CL,2021-11-28 01:22:02,-39.8142,-73.2459,51.89,84,0,0.45,clear sky
525,Dwarka,IN,2021-11-28 01:22:02,22.2394,68.9678,75.74,65,87,8.52,overcast clouds
526,Zaozhuang,CN,2021-11-28 01:22:03,34.8647,117.5542,47.35,80,100,8.97,overcast clouds
527,Manama,BH,2021-11-28 01:22:03,26.2154,50.5832,73.38,73,0,9.22,clear sky
528,Zgorzelec,PL,2021-11-28 01:22:03,51.1494,15.0084,32.38,96,100,5.82,light snow
529,Galveston,US,2021-11-28 01:22:04,29.3669,-94.9669,55.51,93,100,8.01,light rain
530,Tamala,RU,2021-11-28 01:22:05,52.541,43.2515,34.61,97,100,15.86,overcast clouds
531,Preobrazheniye,RU,2021-11-28 01:22:05,42.9019,133.9064,38.05,34,0,6.44,clear sky
532,Bundaberg,AU,2021-11-28 01:22:05,-24.85,152.35,80.89,74,90,13.8,overcast clouds
533,Pangai,TO,2021-11-28 01:22:06,-19.8,-174.35,81.7,76,95,14.2,overcast clouds
534,Saint-Augustin,CA,2021-11-28 01:22:06,51.226,-58.6502,43.59,80,17,14.99,few clouds
535,Eufaula,US,2021-11-28 01:22:06,31.8913,-85.1455,52.23,70,1,0.0,clear sky
536,Morki,RU,2021-11-28 01:22:07,56.4303,48.9947,23.58,87,100,13.33,overcast clouds
537,Rajapur,IN,2021-11-28 01:22:07,25.3833,81.15,59.5,53,5,3.76,clear sky
538,Ahipara,NZ,2021-11-28 01:22:07,-35.1667,173.1667,70.93,57,93,4.68,overcast clouds
539,Pontianak,ID,2021-11-28 01:22:08,-0.0333,109.3333,78.78,83,40,9.22,scattered clouds
540,Pailon,BO,2021-11-28 01:22:08,-17.65,-62.75,77.9,65,10,10.98,clear sky
541,Puma,TZ,2021-11-28 01:22:09,-5.0,34.7333,63.73,72,94,11.01,overcast clouds
542,Almenara,BR,2021-11-28 01:17:41,-16.1836,-40.6944,69.66,99,100,2.89,overcast clouds
543,Kartaly,RU,2021-11-28 01:22:09,53.0522,60.6467,11.66,75,0,9.75,clear sky
544,Pangkalanbuun,ID,2021-11-28 01:22:10,-2.6833,111.6167,76.06,95,100,4.25,overcast clouds
545,Plast,RU,2021-11-28 01:22:10,54.3691,60.8136,17.35,78,19,8.21,few clouds
546,Porto Santo,PT,2021-11-28 01:22:10,33.072,-16.3415,62.98,77,40,14.97,scattered clouds
547,Vagur,FO,2021-11-28 01:22:11,61.4732,-6.8119,35.96,74,100,15.12,overcast clouds
548,Shingu,JP,2021-11-28 01:22:11,33.7333,135.9833,54.59,49,0,2.17,clear sky
549,Rock Springs,US,2021-11-28 01:22:11,41.5875,-109.2029,38.64,56,1,4.61,clear sky
550,Vanimo,PG,2021-11-28 01:20:04,-2.6741,141.3028,79.54,80,99,4.85,overcast clouds
551,Brainerd,US,2021-11-28 01:17:22,46.358,-94.2008,35.62,64,1,9.22,clear sky
552,Clinton,US,2021-11-28 01:23:12,42.587,-82.9199,32.09,100,90,6.91,snow
553,Inta,RU,2021-11-28 01:23:13,66.0317,60.1659,-7.64,99,85,7.4,overcast clouds
554,Nova Friburgo,BR,2021-11-28 01:23:13,-22.2819,-42.5311,61.86,98,99,2.33,overcast clouds
555,Khakhea,BW,2021-11-28 01:23:13,-24.6895,23.494,70.11,59,77,16.17,broken clouds
556,Cockburn Town,TC,2021-11-28 01:23:14,21.4612,-71.1419,75.16,73,75,6.91,broken clouds
557,Rundu,NA,2021-11-28 01:23:14,-17.9333,19.7667,70.09,71,100,6.4,overcast clouds
558,Labuhan,ID,2021-11-28 01:23:14,-6.8844,112.2051,79.59,77,100,9.78,light rain
559,Tecoanapa,MX,2021-11-28 01:23:15,16.5167,-98.75,79.45,74,5,5.28,clear sky
560,Napasar,IN,2021-11-28 01:23:15,27.9667,73.55,64.44,47,21,6.87,few clouds
561,Hit,IQ,2021-11-28 01:23:15,33.6416,42.8251,60.46,48,78,7.05,broken clouds
562,Entre Rios,BR,2021-11-28 01:23:16,-11.9419,-38.0844,73.58,95,71,8.28,broken clouds
563,Inuvik,CA,2021-11-28 01:23:16,68.3499,-133.7218,-12.14,77,40,12.66,light snow
564,Dunyapur,PK,2021-11-28 01:23:17,29.7995,71.7196,55.42,27,0,4.79,clear sky
565,Fairbanks,US,2021-11-28 01:23:16,64.8378,-147.7164,-13.04,76,90,0.0,overcast clouds
566,Altay,CN,2021-11-28 01:23:17,47.8667,88.1167,5.22,59,12,6.49,few clouds
567,Tari,NG,2021-11-28 01:23:17,12.4086,4.4914,75.47,15,100,8.25,overcast clouds
568,Gelgaudiskis,LT,2021-11-28 01:23:18,55.0792,22.9758,33.73,99,100,6.26,overcast clouds
569,Shache,CN,2021-11-28 01:23:18,38.4167,77.2406,27.43,46,91,2.71,overcast clouds
570,Muzhi,RU,2021-11-28 01:23:18,65.3667,64.6667,-6.54,94,5,5.17,clear sky
571,Khromtau,KZ,2021-11-28 01:23:19,50.2503,58.4347,11.34,87,93,5.59,overcast clouds
572,Toora-Khem,RU,2021-11-28 01:23:19,52.4675,96.11,-2.78,97,100,1.66,overcast clouds
573,Ust-Kan,RU,2021-11-28 01:23:19,50.9276,84.761,9.19,81,86,5.91,overcast clouds
574,Goure,NE,2021-11-28 01:22:07,13.9835,10.2704,72.43,16,91,8.48,overcast clouds
575,Tokonou,GN,2021-11-28 01:23:20,9.65,-9.7833,72.23,48,49,2.57,scattered clouds
576,Novyy Urengoy,RU,2021-11-28 01:23:21,66.0833,76.6333,3.51,97,97,5.12,overcast clouds
577,Asosa,ET,2021-11-28 01:23:21,10.0667,34.5333,67.48,49,28,3.42,scattered clouds
578,Seoul,KR,2021-11-28 01:23:21,37.5683,126.9778,40.44,61,0,2.3,clear sky
579,Ostrovnoy,RU,2021-11-28 01:23:22,68.0531,39.5131,9.37,88,89,8.61,overcast clouds
580,Kodiak,US,2021-11-28 01:23:23,57.79,-152.4072,17.11,62,20,11.5,few clouds
581,Ternate,ID,2021-11-28 01:23:23,0.8,127.4,83.43,76,41,2.53,scattered clouds
582,Zaysan,KZ,2021-11-28 01:23:24,47.4667,84.8667,10.22,80,16,2.19,few clouds
583,Manturovo,RU,2021-11-28 01:23:24,58.3353,44.7619,30.29,96,100,12.26,snow
584,Vredendal,ZA,2021-11-28 01:23:24,-31.6683,18.5012,62.51,89,44,11.7,scattered clouds
585,Skotterud,NO,2021-11-28 01:22:13,59.9828,12.1283,22.51,74,100,7.36,overcast clouds
586,Yerbogachen,RU,2021-11-28 01:23:25,61.2767,108.0108,3.29,95,100,7.45,light snow
587,Sao Felix Do Xingu,BR,2021-11-28 01:23:25,-6.6447,-51.995,72.27,98,89,2.62,overcast clouds
588,Nisia Floresta,BR,2021-11-28 01:23:26,-6.0911,-35.2086,81.41,77,23,7.9,few clouds
589,Kokoda,PG,2021-11-28 01:23:26,-8.8785,147.7407,85.8,71,44,4.12,scattered clouds
590,General Roca,AR,2021-11-28 01:23:27,-39.0333,-67.5833,72.0,34,57,15.1,broken clouds
591,Warmbad,NA,2021-11-28 01:23:27,-28.45,18.7333,56.53,85,49,4.56,scattered clouds
592,Nishihara,JP,2021-11-28 01:23:27,26.1842,127.7558,71.26,49,75,20.71,broken clouds
593,Lodja,CD,2021-11-28 01:23:28,-3.4833,23.4333,68.16,95,100,1.01,light rain
594,Ola,RU,2021-11-28 01:23:28,59.5833,151.2833,3.94,85,100,10.02,overcast clouds
595,Waverly,US,2021-11-28 01:23:28,42.7392,-84.6208,30.29,93,90,3.44,snow
596,Tabou,CI,2021-11-28 01:23:29,4.423,-7.3528,79.05,85,27,7.56,scattered clouds
597,Baoqing,CN,2021-11-28 01:23:29,46.3317,132.2111,24.31,79,4,7.76,clear sky
598,Mokhsogollokh,RU,2021-11-28 01:23:30,61.4681,128.9203,3.11,87,100,10.69,overcast clouds
599,Lakhdenpokhya,RU,2021-11-28 01:24:30,61.5198,30.1992,19.87,83,100,12.59,overcast clouds
600,Scottsbluff,US,2021-11-28 01:24:30,41.8666,-103.6672,43.92,48,1,0.0,clear sky
601,Panzhihua,CN,2021-11-28 01:24:31,26.5851,101.7128,52.21,72,3,0.65,clear sky
602,Fershampenuaz,RU,2021-11-28 01:24:31,53.5202,59.8117,12.04,74,0,8.19,clear sky
603,Dubbo,AU,2021-11-28 01:24:31,-32.25,148.6167,68.13,60,90,19.57,overcast clouds
604,Kalush,UA,2021-11-28 01:24:32,49.0119,24.3731,38.95,87,100,4.34,overcast clouds
605,Tabuk,PH,2021-11-28 01:24:32,17.4189,121.4443,78.06,83,59,2.17,broken clouds
606,Washougal,US,2021-11-28 01:23:27,45.5826,-122.3534,61.23,87,90,5.75,overcast clouds
607,Wynyard,AU,2021-11-28 01:24:33,-41.0,145.7167,59.22,62,47,7.81,scattered clouds
608,Watertown,US,2021-11-28 01:24:33,42.3709,-71.1828,31.95,51,1,9.22,clear sky
609,Izhma,RU,2021-11-28 01:24:34,65.0083,53.9113,-8.41,100,43,2.37,scattered clouds
610,Lethem,GY,2021-11-28 01:24:34,3.3803,-59.7968,79.18,77,83,8.75,broken clouds
611,Bhatkal,IN,2021-11-28 01:24:35,13.9667,74.5667,76.57,70,99,9.98,overcast clouds
612,Inhambane,MZ,2021-11-28 01:24:35,-23.865,35.3833,67.69,69,1,8.25,clear sky
613,Russell,US,2021-11-28 01:24:36,32.3502,-85.1999,53.2,53,1,4.61,clear sky
614,Nyurba,RU,2021-11-28 01:24:36,63.2842,118.3319,-2.27,92,97,9.19,overcast clouds
615,Sechura,PE,2021-11-28 01:24:37,-5.5569,-80.8222,67.82,74,42,13.4,scattered clouds
616,Siddipet,IN,2021-11-28 01:24:37,18.1,78.85,62.17,63,97,4.43,overcast clouds
617,Havoysund,NO,2021-11-28 01:22:12,70.9963,24.6622,20.28,79,39,18.14,scattered clouds
618,Pimenta Bueno,BR,2021-11-28 01:24:38,-11.6725,-61.1936,74.66,95,95,2.55,overcast clouds
619,Constitucion,CL,2021-11-28 01:24:38,-35.3333,-72.4167,52.09,88,0,14.16,clear sky
620,Manicore,BR,2021-11-28 01:24:38,-5.8092,-61.3003,76.12,91,20,2.53,moderate rain
621,Bandundu,CD,2021-11-28 01:24:39,-3.3167,17.3667,70.83,94,61,3.24,broken clouds
622,Pyaozerskiy,RU,2021-11-28 01:24:39,65.8333,31.1667,4.8,96,46,0.98,scattered clouds
623,Salinopolis,BR,2021-11-28 01:21:21,-0.6136,-47.3561,79.84,82,14,8.9,few clouds
624,Khuzdar,PK,2021-11-28 01:24:40,27.7384,66.6434,49.89,23,0,3.06,clear sky
625,Hvide Sande,DK,2021-11-28 01:24:40,56.0045,8.1294,36.18,83,100,13.73,overcast clouds
626,Ploemeur,FR,2021-11-28 01:24:41,47.7333,-3.4333,41.59,60,0,4.61,clear sky
627,Kismayo,SO,2021-11-28 01:24:41,-0.3582,42.5454,78.64,79,96,2.8,overcast clouds
628,Lucapa,AO,2021-11-28 01:24:41,-8.4192,20.7447,64.9,97,100,1.25,light rain
629,Maryborough,AU,2021-11-28 01:24:42,-25.5333,152.7,76.39,84,94,9.69,overcast clouds
630,Mahibadhoo,MV,2021-11-28 01:24:42,3.7833,72.9667,81.63,73,100,16.89,overcast clouds
631,Shaunavon,CA,2021-11-28 01:24:42,49.6501,-108.4181,29.98,87,100,11.74,overcast clouds
632,Marawi,PH,2021-11-28 01:24:43,7.9986,124.2928,77.41,73,100,0.83,overcast clouds
633,Saint-Louis,SN,2021-11-28 01:24:43,16.3333,-15.0,79.14,29,0,13.96,clear sky
634,Loandjili,CG,2021-11-28 01:24:44,-4.7561,11.8578,73.51,100,20,2.3,few clouds
635,Nalut,LY,2021-11-28 01:24:44,30.3333,10.85,68.58,33,100,17.11,overcast clouds
636,Taybad,IR,2021-11-28 01:24:44,34.74,60.7756,43.29,59,1,1.36,clear sky
637,El Alto,PE,2021-11-28 01:24:45,-4.2714,-81.2147,65.35,80,93,11.61,overcast clouds
638,Mandali,IQ,2021-11-28 01:24:45,33.7499,45.5541,63.7,43,100,9.89,overcast clouds
639,Ghimbav,RO,2021-11-28 01:24:45,45.6667,25.5,40.5,87,99,4.23,overcast clouds
640,Gwanda,ZW,2021-11-28 01:24:46,-20.9333,29.0,59.68,80,0,8.01,clear sky
641,Andenes,NO,2021-11-28 01:25:46,69.3143,16.1194,17.58,73,38,12.66,scattered clouds
642,Cuenca,EC,2021-11-28 01:25:47,-2.8833,-78.9833,57.33,94,75,10.36,broken clouds
643,Yar-Sale,RU,2021-11-28 01:25:47,66.8333,70.8333,-0.27,96,92,10.51,overcast clouds
644,Lyaskelya,RU,2021-11-28 01:25:47,61.7667,31.0167,19.13,83,100,10.71,overcast clouds
645,Svecha,RU,2021-11-28 01:25:48,58.2785,47.5164,29.25,88,100,14.72,light snow
646,Ramygala,LT,2021-11-28 01:25:48,55.5167,24.3,34.02,99,100,4.59,light rain
647,Acarau,BR,2021-11-28 01:23:29,-2.8856,-40.12,80.24,80,86,13.35,overcast clouds
648,Benjamin Hill,MX,2021-11-28 01:25:49,30.1667,-111.1,64.67,40,0,9.48,clear sky
649,Kudahuvadhoo,MV,2021-11-28 01:21:15,2.6708,72.8944,81.37,71,99,17.07,overcast clouds
650,Kalabo,ZM,2021-11-28 01:25:49,-14.97,22.6814,66.9,88,84,5.86,broken clouds
651,Port Pirie,AU,2021-11-28 01:25:50,-33.1833,138.0167,69.89,30,0,6.42,clear sky
652,Asau,RO,2021-11-28 01:25:50,46.4333,26.4,34.72,77,10,3.94,clear sky
653,Beterou,BJ,2021-11-28 01:25:50,9.1992,2.2586,75.45,23,100,3.76,overcast clouds
654,Pacifica,US,2021-11-28 01:25:51,37.6138,-122.4869,66.2,55,40,4.61,scattered clouds
655,Margate,GB,2021-11-28 01:25:18,51.3813,1.3862,38.91,89,100,32.32,overcast clouds
656,Mpulungu,ZM,2021-11-28 01:25:51,-8.7623,31.1141,72.48,76,59,10.78,broken clouds
657,Maningrida,AU,2021-11-28 01:25:52,-12.0667,134.2667,89.06,48,100,6.69,overcast clouds
658,Kaeo,NZ,2021-11-28 01:25:52,-35.1,173.7833,70.9,59,42,7.47,scattered clouds
659,Banda Aceh,ID,2021-11-28 01:25:52,5.5577,95.3222,78.57,84,96,10.94,moderate rain
660,Nelson Bay,AU,2021-11-28 01:25:53,-32.7167,152.15,69.85,72,100,12.8,overcast clouds
661,Olafsvik,IS,2021-11-28 01:25:53,64.8945,-23.7142,38.66,91,100,7.02,overcast clouds
662,Kasempa,ZM,2021-11-28 01:25:54,-13.4584,25.8338,61.43,94,100,4.36,overcast clouds
663,Bagotville,AU,2021-11-28 01:25:54,-28.9833,153.4167,73.42,80,100,13.6,light rain
664,Severomuysk,RU,2021-11-28 01:25:54,56.1481,113.4267,-19.43,97,34,2.04,scattered clouds
665,Makakilo City,US,2021-11-28 01:24:29,21.3469,-158.0858,80.92,57,90,5.75,overcast clouds
666,Khani,GE,2021-11-28 01:25:55,41.9563,42.9566,45.97,64,100,6.02,overcast clouds
667,Osa,RU,2021-11-28 01:25:55,57.2829,55.4567,17.24,81,25,10.2,scattered clouds
668,Shelburne,CA,2021-11-28 01:25:56,44.0787,-80.2041,27.05,90,100,1.92,overcast clouds
669,San Quintin,MX,2021-11-28 01:25:56,30.4833,-115.95,63.46,66,0,3.31,clear sky
670,Harer,ET,2021-11-28 01:25:56,9.3094,42.1258,56.61,64,0,7.61,clear sky
671,Mana,GF,2021-11-28 01:25:57,5.6592,-53.7767,78.3,86,100,8.99,overcast clouds
672,Ilhabela,BR,2021-11-28 01:25:42,-23.7781,-45.3581,72.55,88,44,4.65,scattered clouds
